s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
54.930303061154483,89619.9498670,43151.1048815,2.2074474984945529,0.0091477160463182897,18.415839,0.0
55.929467784469999,89619.3521921,43151.9055781,2.2197932934840328,0.015565459016075233,18.415839,0.0
56.92868727701677,89618.7421042,43152.6969264,2.2253949468137941,-0.0043526341039976926,18.415839,0.0
57.927865507357851,89618.1354887,43153.4908879,2.2086108660814352,-0.029248353319472807,18.415839,0.0
58.926859248704361,89617.5524331,43154.3020813,2.1692218939916721,-0.04963953932485686,18.415839,0.0
59.925676228682313,89617.0103756,43155.1410145,2.1174430684838645,-0.054099033429888067,18.415839,0.0
60.924624685724858,89616.5143282,43156.0080987,2.0696979548262475,-0.041539469670508401,18.415839,0.0
61.923724366424018,89616.0545979,43156.8951434,2.0338874538357627,-0.030166670038756636,18.415839,0.0
62.922858718162367,89615.6217878,43157.7956681,2.0034713982991437,-0.03072988457192315,18.415839,0.0
63.921928087851427,89615.2168463,43158.7089928,1.9643738993457003,-0.047566330065195346,18.415839,0.0
64.920647586452318,89614.8558466,43159.6401855,1.8998296850700138,-0.08182331883154266,18.415839,0.0
65.918511375176465,89614.5721640,43160.5968758,1.793488813162567,-0.1318981673802985,18.415839,0.0
66.914389886263507,89614.4162068,43161.5804669,1.6309499436264452,-0.19653139441051568,18.415839,0.0
67.907189091480561,89614.4525763,43162.5725997,1.3998199032914633,-0.27470555374917616,18.415839,0.0
68.894500537875501,89614.7486489,43163.5144728,1.0994957120309687,-0.3456904872146036,18.415839,0.0
69.879034144461173,89615.3346820,43164.3055933,0.7668278699436275,-0.34600390840768352,18.415839,0.0
70.866740883245285,89616.1499376,43164.8631979,0.45644301122647479,-0.29551077218788269,18.415839,0.0
71.857681586124698,89617.0928754,43165.1678810,0.18403133907888766,-0.26295777773295675,18.415839,0.0
72.849232518731512,89618.0829023,43165.2228358,-0.076700005238868274,-0.27046885774322965,18.415839,0.0
73.839274365990093,89619.0514717,43165.0177599,-0.35293581952590719,-0.29658672523488355,18.415839,0.0
74.827609734019859,89619.9202484,43164.5465552,-0.63068160656488514,-0.27467001081307296,18.415839,0.0
75.819737571726577,89620.6360155,43163.8595363,-0.85846915238366972,-0.1899993295819567,18.415839,0.0
76.816481893534331,89621.2138024,43163.0473408,-0.99193318225482952,-0.079292237059879714,18.415839,0.0
77.815631376616452,89621.7269031,43162.1900034,-1.0271312792347203,0.0087331777382216539,18.415839,0.0
78.814677881562304,89622.2474108,43161.3372633,-1.004205278250655,0.037173398662704221,18.415839,0.0
79.813734931768593,89622.7992185,43160.5044228,-0.97416680877509276,0.022973438872994582,18.415839,0.0
80.812943426450289,89623.3700802,43159.6843408,-0.96475217324543272,-0.0041267461805690013,18.415839,0.0
81.812129431927502,89623.9375428,43158.8619304,-0.97630807566540501,-0.019005329031702347,18.415839,0.0
82.811301234536074,89624.4892800,43158.0289056,-0.99550332102832184,-0.019419933577411896,18.415839,0.0
83.810482098825389,89625.0247565,43157.1853255,-1.013230889933705,-0.01606665622487399,18.415839,0.0
84.809681691651463,89625.5466326,43156.3332427,-1.0266912192677495,-0.010876697368865332,18.415839,0.0
85.808896845477548,89626.0592258,43155.4755253,-1.0344291837066086,-0.0046116753195066416,18.415839,0.0
86.808120155507822,89626.5678652,43154.6154479,-1.0359113029104445,0.0016451133472694657,18.415839,0.0
87.807341369346332,89627.0779168,43153.7562096,-1.0321738328583019,0.0058356949026187885,18.415839,0.0
88.80655860150992,89627.5929679,43152.8999634,-1.0259687021158204,0.0065843892980462192,18.415839,0.0
89.805777551896014,89628.1136421,43152.0471230,-1.0201304528854529,0.0051013232895148327,18.415839,0.0
90.80499889845089,89628.6386579,43151.1969455,-1.0158031071233231,0.0035601495246959784,18.415839,0.0
91.804221366014971,89629.1666955,43150.3486402,-1.0123302614641727,0.0033909640186311706,18.415839,0.0
92.803443176371658,89629.6976039,43149.5021295,-1.0081805289619548,0.0049149973622319796,18.415839,0.0
93.802662366894481,89630.2326619,43148.6582385,-1.0021369144275076,0.0071817786686384048,18.415839,0.0
94.801877409613084,89630.7737597,43147.8182124,-0.9937636821238327,0.0095781013299663497,18.415839,0.0
95.801086692192257,89631.3228687,43146.9834079,-0.98299746843200719,0.011971905228429138,18.415839,0.0
96.8002890144747,89631.8819203,43146.1552373,-0.96919868366010808,0.015648849710074492,18.415839,0.0
97.799472676083838,89632.4538411,43145.3359238,-0.95113209768676932,0.020516436067568304,18.415839,0.0
98.798631617814294,89633.0424201,43144.5285247,-0.92804187355425705,0.025708213730117346,18.415839,0.0
99.797755932299026,89633.6515176,43143.7365338,-0.90007433679234727,0.030285191060345395,18.415839,0.0
100.79685184061597,89634.2842746,43142.9633512,-0.86808477847643595,0.03376559623450516,18.415839,0.0
101.79592100988481,89634.9427259,43142.2119651,-0.83201538153206844,0.038460231314576265,18.415839,0.0
102.79493313531694,89635.6295071,43141.4864606,-0.79046150138026983,0.044760157744965036,18.415839,0.0
103.79387298619406,89636.3479666,43140.7924169,-0.74161568298791647,0.053084836637439896,18.415839,0.0
104.79268390705509,89637.1020832,43140.1374883,-0.68862653734213186,0.05308172467052967,18.415839,0.0
105.79160997998216,89637.8899209,43139.5233506,-0.64721038449423773,0.02987622308774842,18.415839,0.0
106.79081237410495,89638.6959555,43138.9328309,-0.62497249869399796,0.014641246352612847,18.415839,0.0
107.79000398037432,89639.5105334,43138.3541715,-0.58636412018845585,0.062689705269235063,18.415839,0.0
108.78789769793099,89640.3585855,43137.8282441,-0.47769961707870812,0.1559234257436046,18.415839,0.0
109.78227060479242,89641.2742458,43137.4405023,-0.28096377012679502,0.24342835340239655,18.415839,0.0
110.77254998817135,89642.2515814,43137.2809145,-0.019114167738626148,0.29324360059555271,18.415839,0.0
111.7615947891057,89643.2330990,43137.4027048,0.24718938247651895,0.25345581938002898,18.415839,0.0
112.75531999324708,89644.1590308,43137.7634541,0.46661193233516673,0.1928490590997809,18.415839,0.0
113.75092611858742,89645.0015623,43138.2938994,0.6777702389023782,0.23539361087673277,18.415839,-4.2474892431512234
114.74129926472953,89645.6964906,43138.9995293,0.95931820437182902,0.34358958477919543,18.185981620578858,-6.710456899999981
115.72443601202171,89646.1209538,43139.8863150,1.301415314881152,0.3697908466871232,17.819521148589022,1.0000000000000089
116.71078008821738,89646.2113271,43140.8685102,1.6064903175118543,0.26199177030587634,17.874787330690197,0.9999999999999825
117.70525250609953,89646.0487702,43141.8496068,1.8102966329310732,0.15216401074898914,17.930336498603896,1.000000000000012
118.70282393938302,89645.7396696,43142.7980823,1.947290235150382,0.12359877452567172,17.985886406283512,0.9999999999999769
119.70031902544251,89645.3166529,43143.7014390,2.0544315620104738,0.091770428427606632,18.04126104217366,0.9999999999999973
120.69891894003003,89644.8123647,43144.5633526,2.1304502099067921,0.060686117883084582,18.0965272862234,0.9999999999999992
121.69782203333232,89644.2566634,43145.3934149,2.1814577632956071,0.041502226033364377,18.151641964506478,0.9999999999999839
122.69690577314658,89643.6669400,43146.1998854,2.2103572182335909,0.016365452970697619,18.206599723376716,0.9999999999999736
123.69612466472398,89643.0640282,43146.9967139,2.2156201270717895,-0.0058305368030854374,18.261399488276243,0.9999999999999941
124.69533121094749,89642.4657762,43147.7970316,2.2016144061317182,-0.0222054664923848,18.316034624417558,0.999999999999986
125.694470000517,89641.8854642,43148.6103681,2.1720097436503778,-0.037067755086811566,18.370503584333278,0.8346770713111594
126.69349356857749,89641.3357187,43149.4445311,2.1377641856475109,-0.031507389366013737,18.415839,0.0
127.69264150746494,89640.8124288,43150.2956858,2.1170023253628796,-0.010058454925825985,18.415839,0.0
128.69186474275517,89640.2976805,43151.1521210,2.1125906534480179,0.0012280408837365641,18.415839,0.0
129.69108743811955,89639.7818820,43152.0079235,2.1145177222436349,0.0026290990003627716,18.415839,0.0
130.69031027014532,89639.2638370,43152.8623682,2.1173275241864986,0.002994884982028774,18.415839,0.0
131.68953265916812,89638.7432376,43153.7152583,2.1208200032439883,0.0039955278212463101,18.415839,0.0
132.68875403978615,89638.2192377,43154.5660624,2.1250939683054444,0.0045590960999049709,18.415839,0.0
133.68797517196356,89637.6913676,43155.4144703,2.1289214514794885,0.0031018629883988479,18.415839,0.0
134.68719814748002,89637.1608694,43156.2612396,2.1302896392204258,-0.00036335337557509594,18.415839,0.0
135.68642136124177,89636.6306786,43157.1082017,2.1278567936159618,-0.0045061393842294184,18.415839,0.0
136.68564091818249,89636.1043087,43157.9575393,2.1215477096323112,-0.008122014546194864,18.415839,0.0
137.68485477738906,89635.5848517,43158.8111158,2.1126724783437307,-0.0096427113458885747,18.415839,0.0
138.68406740048363,89635.0736436,43159.6696564,2.1037416066167665,-0.0082334096902987285,18.415839,0.0
139.68328480978755,89634.5695133,43160.5323778,2.0974263858203326,-0.004407057999430833,18.415839,0.0
140.68250747140834,89634.0691844,43161.3973153,2.0955811627817891,0.00071372328793660922,18.415839,0.0
141.68173027557017,89633.5682386,43162.2618958,2.0987356184347568,0.0056001317240604786,18.415839,0.0
142.68094798287555,89633.0624654,43163.1236553,2.1057177785395886,0.0083752799763338343,18.415839,0.0
143.68016238307783,89632.5494999,43163.9811493,2.1148825836068599,0.0099690695216195762,18.415839,0.0
144.67937351456825,89632.0280202,43164.8334883,2.125729823567251,0.01174308091567498,18.415839,0.0
145.6785796444737,89631.4965784,43165.6796458,2.1363206419284171,0.0094558973121233354,18.415839,0.0
146.67779618384409,89630.9571602,43166.5207532,2.1353376706307037,-0.011423515505803374,18.415839,0.0
147.67696636871918,89630.4274018,43167.3679233,2.1130519586554106,-0.03319283640945251,18.415839,0.0
148.67601517990477,89629.9260788,43168.2320840,2.0873817122152762,-0.018205393801845316,18.415839,0.0
149.67523327901094,89629.4404733,43169.1053675,2.0897984783577659,0.023043997934680524,18.415839,0.0
150.67428428774778,89628.9349785,43169.9670971,2.1326148715396709,0.062723864721709252,18.415839,0.0
151.67286815549139,89628.3768271,43170.7951290,2.2051149760763957,0.082650059445260368,18.415839,0.0
152.67125093634829,89627.7525363,43171.5742498,2.2842036611673624,0.075991337390344207,18.415839,0.0
153.66991695077792,89627.0708524,43172.3040723,2.3463621465862077,0.048606437772639836,18.415839,0.0
154.66898542840866,89626.3542798,43173.0002486,2.3764726170603452,0.011694826922847235,18.415839,0.0
155.66820865065176,89625.6295095,43173.6881113,2.3745954782085921,-0.015452457892669549,18.415839,0.0
156.66737390509078,89624.9154867,43174.3870410,2.3624007644746521,-0.0089582624566067331,18.415839,0.0
157.66659715977073,89624.2077074,43175.0923746,2.3624561643132851,0.0090691539124170065,18.415839,0.0
158.66579609193943,89623.4935830,43175.7912486,2.3585732682763574,-0.01684201016808828,18.415839,0.0
159.664891886297,89622.7913913,43176.5019660,2.3040257943081963,-0.092516366898720212,18.415839,0.0
160.66239889122133,89622.1586221,43177.2730842,2.1640351630969006,-0.18971421769037847,18.415839,0.0
161.6561420098129,89621.6824885,43178.1453355,1.9514899351068846,-0.24228510082143062,18.415839,0.0
162.64865030050484,89621.4255399,43179.1040065,1.7155918521606852,-0.23863890482329403,18.415839,0.0
163.6421451551426,89621.3981197,43180.0971229,1.5033398939032376,-0.19281756623570234,18.415839,0.0
164.63813185608194,89621.5595071,43181.0799472,1.3329542980191895,-0.15149049939345258,18.415839,0.0
165.63520905258002,89621.8665320,43182.0285771,1.1916433701268818,-0.13315646547877719,18.415839,0.0
166.6326180310439,89622.2961597,43182.9287130,1.0624463335347325,-0.12681350460632168,18.415839,0.0
167.63013735822307,89622.8356201,43183.7677764,0.93723066427099133,-0.1250627114974952,18.415839,0.0
168.6276797594,89623.4750005,43184.5334679,0.81455488433967582,-0.12166670538453934,18.415839,0.0
169.62534794777926,89624.2022241,43185.2164669,0.69108351713924709,-0.12664193309124164,18.415839,0.0
170.62276675985106,89625.0092608,43185.8025864,0.56357751164880932,-0.12989867918745068,18.415839,0.0
171.62018430095367,89625.8850449,43186.2799164,0.43366593128469733,-0.13151555285568764,18.415839,0.0
172.61754528296362,89626.8155183,43186.6390101,0.30442530019356984,-0.12855426293598107,18.415839,0.0
173.61505832375036,89627.7843157,43186.8766311,0.17986431010394519,-0.12199965112736896,18.415839,0.0
174.61275878849341,89628.7749376,43186.9952669,0.061301334523482874,-0.11637149742450087,18.415839,0.0
175.6105849054095,89629.7727580,43186.9986636,-0.050735199334274866,-0.10878011393159448,18.415839,0.0
176.60861716744975,89630.7653056,43186.8941761,-0.15726219392878582,-0.10519986413572853,18.415839,0.0
177.60667909348953,89631.7415158,43186.6864714,-0.25803784521541268,-0.097172801277963586,18.415839,0.0
178.60497350941566,89632.6933012,43186.3853131,-0.34952584997418046,-0.086439089124352136,18.415839,0.0
179.60346542893987,89633.6158201,43186.0032858,-0.42857208324829077,-0.072103492221258253,18.415839,0.0
180.60221120503104,89634.5087266,43185.5558362,-0.49130208106008311,-0.05362375135117118,18.415839,0.0
181.60119442729027,89635.3766195,43185.0611348,-0.53442111879543375,-0.032741399743346326,18.415839,0.0
182.60034540330236,89636.2280156,43184.5382320,-0.55541001610647756,-0.0092795261518209635,18.415839,0.0
183.59956862877101,89637.0745881,43184.0074194,-0.55196599611105435,0.016173634409125243,18.415839,0.0
184.59873016542414,89637.9295747,43183.4903878,-0.5233512688927151,0.041119170040531956,18.415839,0.0
185.59770252485535,89638.8049013,43183.0089845,-0.46952887037271179,0.066712381219264025,18.415839,0.0
186.59633582799381,89639.7100056,43182.5870193,-0.39180654998846676,0.089153189808064304,18.415839,0.0
187.5945995789302,89640.6486408,43182.2471744,-0.29385332997549718,0.10749700272225045,18.415839,0.0
188.59249407021497,89641.6178515,43182.0096369,-0.18052025572977118,0.12026211953043703,18.415839,0.0
189.59013209447116,89642.6082301,43181.8895043,-0.059892188330340899,0.12230021983810355,18.415839,0.0
190.58782041618352,89643.6059179,43181.8904308,0.060637902340930423,0.1200515974126394,18.415839,0.0
191.58557478979674,89644.5964551,43182.0102220,0.17391588326415008,0.10762796729126758,18.415839,0.0
192.58371009881373,89645.5688715,43182.2353452,0.2728933307933662,0.09111042162529559,18.415839,0.0
193.58216531434744,89646.5171731,43182.5478142,0.3539641212324538,0.071514237946785353,18.415839,0.0
194.58094711679027,89647.4410921,43182.9272067,0.41440243236368668,0.049610969139009684,18.415839,0.0
195.5799787656164,89648.3453200,43183.3519845,0.45289634609287882,0.027481148709994886,18.415839,0.0
196.57915667875434,89649.2376782,43183.8014880,0.46909736106234301,0.0049518800683881602,18.415839,0.0
197.57837992063432,89650.1278418,43184.2554218,0.46307691922027155,-0.017003120916128038,18.415839,0.0
198.57754660227315,89651.0255373,43184.6941436,0.43672332857901131,-0.035758543982580028,18.415839,0.0
199.57659618088104,89651.9382199,43185.1004816,0.39276370296681579,-0.052283524784038658,18.415839,0.0
200.57548282957339,89652.8707084,43185.4585873,0.33379478834945903,-0.065874722630733448,18.415839,0.0
201.57420640521318,89653.8245508,43185.7546167,0.26127471057680318,-0.079514225885396292,18.415839,0.0
202.57270953971417,89654.7986312,43185.9741068,0.17382944142620527,-0.095925109907070275,18.415839,0.0
203.57088862361547,89655.7888916,43186.0995897,0.071945581620569715,-0.108661610079509,18.415839,0.0
204.56884012798818,89656.7866839,43186.1174104,-0.037321221575144337,-0.11086650553314412,18.415839,0.0
205.56682621899122,89657.7804033,43186.0252257,-0.14915525257912657,-0.11383824804254496,18.415839,0.0
206.56470925830584,89658.7572284,43185.8213059,-0.28276120210752709,-0.15500737074009269,18.415839,0.0
207.56103948098533,89659.6898309,43185.4706972,-0.46904657344261247,-0.2219007782021947,18.415839,0.0
208.55471242326013,89660.5219802,43184.9276378,-0.716308661877467,-0.28243386311039004,18.415839,0.0
209.54599639759866,89661.1731644,43184.1802403,-1.0003366707538652,-0.30040852976953614,18.415839,0.0
210.53741488012705,89661.5812119,43183.2766874,-1.2797789061353191,-0.2726663199976625,18.415839,0.0
211.53076306289375,89661.7371042,43182.2956480,-1.5306992881251644,-0.23930374366454757,18.415839,0.0
212.52550001018736,89661.6600311,43181.3039014,-1.7545792048128224,-0.21559673292690115,18.415839,0.0
213.52107619914381,89661.3752513,43180.3499243,-1.9628090362190433,-0.20652097457175861,18.415839,0.0
214.51691910092455,89660.9031097,43179.4731202,-2.157258607402877,-0.18711848618954099,18.415839,0.0
215.51352860705865,89660.2771927,43178.6975827,-2.3178049225623321,-0.13692662458680818,18.415839,0.0
216.51151071904809,89659.5508871,43178.0131497,-2.4324624942531923,-0.093548664741006371,18.415839,0.0
217.51015451248171,89658.7635018,43177.3988910,-2.5134670438341953,-0.068917592121333623,18.415839,0.0
218.5090460269966,89657.9355659,43176.8400472,-2.5738271670143087,-0.05203374370644074,18.415839,0.0
219.50808044419327,89657.0796053,43176.3248761,-2.6200540748891972,-0.040552538678765855,18.415839,0.0
220.50718667911286,89656.2034245,43175.8447507,-2.6561137896966382,-0.031651854923342208,18.415839,0.0
221.50633913496046,89655.3124624,43175.3925425,-2.6838360444684253,-0.023849098325360953,18.415839,0.0
222.50552315306152,89654.4109512,43174.9616756,-2.7026914471937054,-0.013895882180867635,18.415839,0.0
223.50473565873622,89653.5035190,43174.5433546,-2.7105901378278929,-0.0019145087427184483,18.415839,0.0
224.5039592021659,89652.5952782,43174.1267657,-2.7050354586304235,0.013032958757963118,18.415839,0.0
225.50316211857103,89651.6925578,43173.6983940,-2.6830031919397253,0.031073423475069303,18.415839,0.0
226.50228974980533,89650.8036344,43173.2422459,-2.6425156848923201,0.05000449835908883,18.415839,0.0
227.50128452714935,89649.9387005,43172.7423659,-2.5827340752914432,0.069775451474998695,18.415839,0.0
228.50008009400344,89649.1108051,43172.1836335,-2.5016092766481828,0.092906186267229518,18.415839,0.0
229.49856007057167,89648.3383743,43171.5509307,-2.3943419695133148,0.12249986536746028,18.415839,0.0
230.4965131568689,89647.6489773,43170.8293753,-2.2512947575076598,0.16548764254215981,18.415839,0.0
231.49346904454276,89647.0873142,43170.0056912,-2.064113585254006,0.21289937676426704,18.415839,0.0
232.48919467896187,89646.7103208,43169.0840917,-1.8351110390349432,0.25224294167878081,18.415839,0.0
233.48395469289562,89646.5710613,43168.0991276,-1.5823870410755634,0.26270762349446958,18.415839,0.0
234.47886350836353,89646.6874891,43167.1110547,-1.3319123334642882,0.24746938755414202,18.415839,0.0
235.474559216057,89647.0387803,43166.1793871,-1.102241030120227,0.21902482352275779,18.415839,0.0
236.47119401964829,89647.5821564,43165.3439092,-0.90561970991579865,0.17883742971830494,18.415839,0.0
237.46877731202761,89648.2649145,43164.6165759,-0.74714431782992008,0.14061987679733676,18.415839,0.0
238.46701294362373,89649.0428424,43163.9910341,-0.62580954671566258,0.10327775237266833,18.415839,0.0
239.46571943161271,89649.8813015,43163.4484467,-0.53654268555443252,0.075805136298618361,18.415839,0.0
240.46466393895258,89650.7585676,43162.9706452,-0.46962666184858048,0.058299743418362304,18.415839,0.0
241.46372005041673,89651.6622418,43162.5446334,-0.4156313774621449,0.04985973070882458,18.415839,0.0
242.46281723630156,89652.5860356,43162.1641074,-0.36800135958127134,0.045531741062567653,18.415839,0.0
243.46193400553821,89653.5261902,43161.8259599,-0.3240366688482525,0.042510945593559425,18.415839,0.0
244.46106418268124,89654.4798630,43161.5280180,-0.28351876153781924,0.038623355180587154,18.415839,0.0
245.46021141517295,89655.4443338,43161.2670751,-0.24517359258060528,0.038155957337978476,18.415839,0.0
246.45935862931751,89656.4180469,43161.0430705,-0.19910156146792604,0.054111199337689084,18.415839,0.0
247.45841673824256,89657.4023483,43160.8719921,-0.1275176327337478,0.089372370043763832,18.415839,0.0
248.45718679677285,89658.3976833,43160.7892289,-0.0081977006542590901,0.15040825748501724,18.415839,0.0
249.45516328075081,89659.3934536,43160.8555507,0.19436787345009671,0.25976007287731018,18.415839,0.0
250.45087894748792,89660.3380130,43161.1706018,0.47861125034932667,0.32121782931426562,18.415839,0.0
251.44543742996589,89661.1386451,43161.7606314,0.7820910417388367,0.3009911416886506,18.415839,0.0
252.44103343302399,89661.7344551,43162.5582665,1.0189152805750592,0.1813672684343661,18.415839,0.0
253.43909072235343,89662.1793109,43163.4516991,1.1396960370446545,0.061929423167707907,18.415839,0.0
254.43820631859413,89662.5685574,43164.3718725,1.1572198490515715,-0.026805536874750322,18.415839,0.0
255.43738042493632,89662.9823266,43165.2813470,1.1208142933673906,-0.046090105469660539,18.415839,0.0
256.43651194855278,89663.4374872,43166.1707809,1.0808179580056412,-0.034000610958181389,18.415839,0.0
257.43569144702775,89663.9226112,43167.0442878,1.0378822669206575,-0.05197862652005876,18.415839,0.0
258.43479514611988,89664.4523607,43167.8913851,0.96584950219937149,-0.092408710607523092,18.415839,0.0
259.43363927954465,89665.0576553,43168.6859341,0.85267683774009984,-0.13486728258426051,18.415839,0.0
260.43208764406228,89665.7635222,43169.3920862,0.69207709971032028,-0.18870839409632986,18.415839,0.0
261.42984901796797,89666.5877877,43169.9543266,0.48286595255139214,-0.23463467286271514,18.415839,0.0
262.42696573354539,89667.5184370,43170.3122842,0.2406982619384101,-0.25712703057867309,18.415839,0.0
263.42386450911226,89668.5088382,43170.4259183,-0.024133436637174831,-0.282079636535011,18.415839,0.0
264.4205268312445,89669.4923752,43170.2647023,-0.29198194222183005,-0.26356461375101708,18.415839,0.0
265.41775063019043,89670.4022907,43169.8566470,-0.5385294199229832,-0.23727334146821463,18.415839,0.0
266.41548382364795,89671.1932058,43169.2484325,-0.73800420154241175,-0.16622159894774927,18.415839,0.0
267.41403212342192,89671.8740535,43168.5179908,-0.87336136889659022,-0.10607394137220456,18.415839,0.0
268.41298740900061,89672.4742858,43167.7194717,-0.95615115721511934,-0.059970274037677254,18.415839,0.0
269.41212720858266,89673.0257671,43166.8863158,-0.99966169765442303,-0.027174669297074041,18.415839,0.0
270.41133434327827,89673.5544651,43166.0384400,-1.0158934374368045,-0.0053187734823908579,18.415839,0.0
271.41055746583578,89674.0786578,43165.1877527,-1.0131145250705744,0.010881156034823581,18.415839,0.0
272.40977751876778,89674.6120668,43164.3428175,-0.99824687889072972,0.018879013690869185,18.415839,0.0
273.40899158461627,89675.1613146,43163.5080986,-0.98227156075126343,0.013098620230073842,18.415839,0.0
